filename,tempo,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00000.wav,123.046875,0.34994322061538696,0.35303235054016113,1784.4204464946633,2002.6501916232635,3806.4853160373937,0.08306639113293343,-113.59674835205078,121.55729675292969,-19.158824920654297,42.35103225708008,-6.376458168029785,18.61887550354004,-13.697911262512207,15.34463119506836,-12.285266876220703,10.980491638183594,-8.324324607849121,8.8106689453125,-3.667368173599243,5.751690864562988,-5.162762641906738,0.7509479522705078,-1.691937804222107,-0.40995264053344727,-2.300208568572998,1.219928503036499,blues
blues.00001.wav,67.99958881578948,0.34098321199417114,0.29738089442253113,1529.8353159300755,2038.6175789692213,3548.8202074363876,0.056044256724071206,-207.55679321289062,124.00672149658203,8.930560111999512,35.87468719482422,2.91603684425354,21.523725509643555,-8.554703712463379,23.358671188354492,-10.103616714477539,11.903743743896484,-5.56038761138916,5.376802921295166,-2.239119529724121,4.216963291168213,-6.01227331161499,0.9361094236373901,-0.7165372371673584,0.29387590289115906,-0.28743094205856323,0.5315728187561035,blues
blues.00002.wav,161.4990234375,0.3636028468608856,0.4141405522823334,1552.4819582458863,1747.1659849613065,3040.514947755418,0.07630074799245357,-90.75438690185547,140.45989990234375,-29.109968185424805,31.68901252746582,-13.987035751342773,25.754762649536133,-13.64958667755127,11.629270553588867,-11.78058910369873,9.706442832946777,-13.1231107711792,5.789265155792236,-8.905223846435547,-1.0837198495864868,-9.218358993530273,2.455806016921997,-7.726901054382324,-1.815722942352295,-3.433434247970581,-2.2268214225769043,blues
blues.00003.wav,63.02400914634146,0.40477898716926575,0.3589979112148285,1070.1199533246056,1596.333947762686,2185.028454098539,0.03330894446594427,-199.43115234375,150.09921264648438,5.647593021392822,26.87192726135254,1.754461407661438,14.2383451461792,-4.830882549285889,9.297966003417969,-0.7577416300773621,8.149012565612793,-3.1963140964508057,6.087676048278809,-2.4764208793640137,-1.0738900899887085,-2.8747777938842773,0.7809770107269287,-3.316932439804077,0.6379817128181458,-0.6196900606155396,-3.408233404159546,blues
blues.00004.wav,135.99917763157896,0.3085901141166687,0.29196012020111084,1835.4946028033319,1748.3624480992835,3580.945013182082,0.1015001421004257,-160.2660369873047,126.19880676269531,-35.60544967651367,22.153301239013672,-32.4892692565918,10.864513397216797,-23.357929229736328,0.5031179785728455,-11.805832862854004,1.2068051099777222,-13.083821296691895,-2.8063833713531494,-6.9341230392456055,-7.558618068695068,-9.173553466796875,-4.51216459274292,-5.453538417816162,-0.9241607785224915,-4.409332752227783,-11.703781127929688,blues
blues.00005.wav,69.83741554054055,0.30234643816947937,0.30839601159095764,1831.9423675966689,1729.483241126701,3480.9372845818016,0.09403986975135449,-177.86904907226562,118.19690704345703,-17.550674438476562,30.758634567260742,-21.742746353149414,11.903802871704102,-20.7342472076416,3.1805975437164307,-8.583483695983887,-0.9364873170852661,-11.776274681091309,-2.420614004135132,-9.339365005493164,-9.939324378967285,-3.9098920822143555,-5.570623874664307,-1.839023470878601,-2.7784204483032227,-3.046865940093994,-8.115809440612793,blues
blues.00006.wav,71.77734375,0.2913080155849457,0.35452359914779663,1459.0784827344287,1388.9133116502305,2795.6164286232583,0.07302790308146284,-190.14947509765625,130.2969512939453,-36.344139099121094,33.0130500793457,11.106935501098633,-0.6151583194732666,-20.862009048461914,0.27009105682373047,-6.489759922027588,-5.517093181610107,-7.840328216552734,-3.125678300857544,-6.593118190765381,-9.942267417907715,-6.537224292755127,-10.064753532409668,-10.912171363830566,-6.972477912902832,-3.449033498764038,-6.495510101318359,blues
blues.00007.wav,92.28515625,0.30792105197906494,0.34868577122688293,1451.7541466600387,1577.3699166309077,2955.348796076819,0.06143500266060371,-179.3954315185547,136.45924377441406,-26.65635871887207,39.9880256652832,5.289676666259766,10.92442798614502,-20.5618896484375,8.513765335083008,-11.356908798217773,-3.4690773487091064,-8.414555549621582,-6.954826354980469,-3.5445361137390137,-8.051241874694824,-8.9595365524292,-8.424336433410645,-10.558883666992188,-10.78815746307373,-4.6937479972839355,-8.638612747192383,blues
blues.00008.wav,83.35433467741936,0.40903714299201965,0.37387552857398987,1719.2131626636947,2031.6438835817446,3781.318801549197,0.06402757957623839,-121.36102294921875,122.51310729980469,-14.742130279541016,46.1434440612793,-8.165332794189453,20.176525115966797,-19.172475814819336,23.05561637878418,-11.8305025100708,21.17700958251953,-6.721189975738525,7.010944843292236,-12.741830825805664,5.066003799438477,-5.175477504730225,-1.4440242052078247,-7.037070274353027,2.69745135307312,3.40980863571167,-2.698352813720703,blues
blues.00009.wav,80.74951171875,0.27400922775268555,0.2617999017238617,1817.5163862399386,1973.7390701415939,3944.451148443547,0.0792153184258901,-213.18080139160156,115.15279388427734,-11.716266632080078,39.02946853637695,-20.35275650024414,13.082405090332031,-9.173481941223145,9.016149520874023,-14.097914695739746,4.2781782150268555,-6.039595603942871,3.78477144241333,0.2256675660610199,-5.113637447357178,-0.41306421160697937,-1.1845371723175049,-1.9207146167755127,-2.293727397918701,2.891265869140625,-4.233204364776611,blues
blues.00010.wav,161.4990234375,0.30395451188087463,0.3561798632144928,1410.4690961427957,1512.6209828983224,2767.2749333337365,0.06298072271671827,-173.70750427246094,137.15640258789062,-23.766517639160156,26.989370346069336,-16.66842269897461,4.198450565338135,-12.566630363464355,5.834843158721924,-2.8817362785339355,-1.2086807489395142,-1.9657366275787354,1.8005352020263672,-2.9883744716644287,-1.8693885803222656,-0.8001555800437927,-3.0237812995910645,-0.4451960027217865,-1.9982273578643799,-0.7435986995697021,-4.986112594604492,blues
blues.00011.wav,161.4990234375,0.36713749170303345,0.2354634553194046,1353.2604615658556,1757.2309414323688,2882.224238251016,0.04395891785990712,-287.9149475097656,123.98007202148438,5.459750652313232,33.67809295654297,1.0919146537780762,14.70447063446045,-4.898553371429443,8.654901504516602,0.7840479612350464,6.570927143096924,-4.878658294677734,-3.18086576461792,-5.55642032623291,-6.789626598358154,-2.644639730453491,-2.984926223754883,-3.3852014541625977,-1.8563895225524902,1.8361506462097168,-4.8974199295043945,blues
blues.00012.wav,184.5703125,0.269320011138916,0.3325415849685669,1361.045467327888,1567.8045957296185,2739.6251005284926,0.06912392064144737,-207.2080841064453,132.79917907714844,-15.438984870910645,60.98672103881836,0.7258076071739197,12.437826156616211,1.1838364601135254,-1.5407804250717163,-17.888154983520508,8.358494758605957,-2.4520671367645264,-0.6132485270500183,0.3848777711391449,2.6051273345947266,-5.188923358917236,-9.527454376220703,-9.244394302368164,-2.848273277282715,-1.4187068939208984,-5.9326066970825195,blues
blues.00013.wav,107.666015625,0.26461586356163025,0.324405312538147,1324.3043562121861,1827.737535376297,2710.033612797504,0.051417300575657895,-209.7892608642578,124.45844268798828,10.310378074645996,47.01800537109375,6.510235786437988,15.405449867248535,-1.9927109479904175,6.717406272888184,-21.554195404052734,10.72171688079834,-5.524966716766357,-2.2059340476989746,-3.0381929874420166,8.645516395568848,-0.30423063039779663,-0.6377424001693726,-2.939884901046753,-1.7059216499328613,-1.7695897817611694,-7.762958526611328,blues
blues.00014.wav,151.99908088235293,0.32916271686553955,0.24207308888435364,1172.0656952451861,1705.817501524207,2344.952487059791,0.045045834945820436,-305.7051696777344,113.06092834472656,12.118721008300781,45.03000259399414,17.769758224487305,14.579917907714844,4.166732311248779,0.22527405619621277,-7.021748065948486,13.644272804260254,8.934528350830078,1.2984787225723267,5.954477310180664,8.543867111206055,1.117663860321045,0.5915591716766357,0.0574740469455719,-3.712341070175171,-1.0044476985931396,-1.8024343252182007,blues
blues.00015.wav,99.38401442307692,0.2703125476837158,0.2701767086982727,1420.529293495708,1731.1922519421796,2930.540612755176,0.0637176797116873,-238.5189666748047,120.08455657958984,-4.227884292602539,42.307071685791016,5.9209089279174805,13.919159889221191,5.361618518829346,1.901833415031433,-16.933202743530273,12.345273971557617,3.9470155239105225,-1.3848227262496948,0.021880431100726128,3.5866940021514893,-4.503951549530029,-5.5422682762146,-6.888212203979492,-4.828141212463379,1.7350057363510132,-1.8888143301010132,blues
blues.00016.wav,198.76802884615384,0.304322212934494,0.2719324827194214,1455.0016722776375,1825.885414606472,3009.856799807711,0.061350725014512386,-233.7635955810547,120.67350769042969,-3.1710851192474365,39.540992736816406,3.8574559688568115,18.84042739868164,-3.6918249130249023,4.431853771209717,-14.978043556213379,17.56764793395996,1.8400661945343018,2.5373294353485107,-1.2404546737670898,8.439245223999023,-0.21069175004959106,-3.906118392944336,-4.478782653808594,-0.012436078861355782,1.2936134338378906,-2.08479642868042,blues
blues.00017.wav,172.265625,0.30209627747535706,0.2966158986091614,1088.6981660809784,1410.9479544080614,2134.41209350208,0.04832397083010836,-245.75643920898438,140.4859161376953,-2.7647712230682373,60.43620681762695,18.937946319580078,9.833540916442871,3.563889265060425,0.5326857566833496,-16.37224006652832,6.63007926940918,7.268407821655273,-4.00889253616333,1.6082537174224854,5.899378299713135,-3.022785186767578,-4.772989273071289,-3.0257866382598877,-1.9939384460449219,-0.05545889586210251,-3.9753496646881104,blues
blues.00018.wav,83.35433467741936,0.26992928981781006,0.26812484860420227,1537.6571825463043,2054.7791131062218,3495.653862259336,0.056131935710139316,-252.5339813232422,104.927490234375,15.353577613830566,42.65663528442383,6.778398036956787,21.618892669677734,-1.2996829748153687,5.68436861038208,-16.614656448364258,12.166092872619629,-1.953307867050171,1.9605573415756226,-0.8814347386360168,7.778603553771973,2.390254497528076,1.7741405963897705,1.3393173217773438,3.630699396133423,4.910860061645508,-2.6519439220428467,blues
blues.00019.wav,123.046875,0.257259339094162,0.3027002513408661,1195.4116396780203,1481.2842588449475,2234.878152664232,0.05887114817143963,-236.66534423828125,138.4090576171875,-4.903461456298828,47.62458419799805,5.17925500869751,8.879487991333008,0.5071057081222534,-3.8182735443115234,-14.977520942687988,10.420425415039062,-0.35118183493614197,0.7778294086456299,1.777306318283081,4.235422611236572,-0.4633508026599884,-6.105692386627197,-5.382381439208984,-1.3375855684280396,-3.719717025756836,-4.353154182434082,blues
blues.00020.wav,135.99917763157896,0.30273228883743286,0.2625529170036316,1389.9555104108995,1911.4851516926433,3005.773491165586,0.05256015080785604,-230.41299438476562,127.09418487548828,7.151099681854248,39.78208923339844,1.9511324167251587,17.41168785095215,-5.625576019287109,8.252520561218262,-18.10535430908203,13.83934211730957,-3.763584852218628,2.5612432956695557,-4.3294525146484375,6.817759990692139,-6.15765905380249,-6.214757442474365,-4.515433311462402,-1.850598931312561,-0.5390561819076538,1.508026361465454,blues
blues.00021.wav,99.38401442307692,0.32108479738235474,0.3060583770275116,1046.748840021369,1480.933763635751,1830.7889294698143,0.04793735185274768,-264.6983947753906,138.85597229003906,11.186487197875977,48.52033996582031,14.915178298950195,20.572824478149414,3.207815170288086,1.2471705675125122,-15.846407890319824,15.986908912658691,3.368813991546631,-1.520128607749939,1.8947263956069946,6.325551509857178,-0.9866069555282593,-2.4128594398498535,-3.68306303024292,0.49694550037384033,5.046815872192383,-0.7800094485282898,blues
blues.00022.wav,95.703125,0.30645084381103516,0.32509779930114746,1156.070496382047,1497.6681759683638,2170.053544649768,0.05861340218653251,-233.86077880859375,136.1702423095703,3.2894880771636963,48.931190490722656,8.699104309082031,13.954752922058105,5.359447479248047,0.38133499026298523,-13.490265846252441,16.871767044067383,5.145257472991943,-2.250577211380005,3.9591970443725586,5.322554588317871,0.812028169631958,-1.1072007417678833,-4.556554317474365,-2.4364893436431885,3.3169126510620117,-0.6084851622581482,blues
blues.00023.wav,184.5703125,0.2807143032550812,0.30630970001220703,1210.1979170105503,1497.8228092446402,2522.1014158644543,0.052482675841718264,-227.26478576660156,137.7623748779297,-14.500459671020508,63.55687713623047,5.626697540283203,11.961589813232422,1.9062201976776123,-1.880766749382019,-7.609113693237305,-2.4705941677093506,-2.884146213531494,-9.432814598083496,-10.916913986206055,3.5694355964660645,4.139582633972168,0.09294747561216354,-2.9729275703430176,-1.3769396543502808,7.5504984855651855,-3.0325186252593994,blues
blues.00024.wav,103.359375,0.2631285786628723,0.2829715609550476,1120.3876188758716,1447.8399338058703,2325.1026070892995,0.047297899937113,-274.28875732421875,130.41741943359375,-6.394801616668701,70.41067504882812,13.265854835510254,9.463105201721191,7.723187446594238,-1.2453467845916748,-0.5750207304954529,-2.299992322921753,3.783482074737549,0.08091485500335693,-0.9396825432777405,2.295372724533081,4.290513038635254,-1.6619253158569336,-10.44482421875,-6.797825813293457,-1.068164348602295,-1.596130132675171,blues
blues.00025.wav,92.28515625,0.29094842076301575,0.28714415431022644,1109.5696272816494,1463.2881312997417,2243.569766773897,0.05172493288022446,-249.281982421875,130.9979248046875,0.6654367446899414,66.69611358642578,17.905895233154297,4.622958183288574,6.610037326812744,1.245374321937561,1.4191752672195435,-1.5842933654785156,-0.9741590619087219,-3.5750646591186523,-2.926914691925049,4.598684787750244,7.478115081787109,-0.17876861989498138,-2.8188579082489014,-2.667635679244995,0.7516668438911438,-0.5331791043281555,blues
blues.00026.wav,83.35433467741936,0.2784844636917114,0.25524789094924927,1198.6076653608025,1573.3089743924036,2478.3766802619484,0.051987591911764705,-284.81951904296875,108.78562927246094,9.1319580078125,51.2590217590332,18.111255645751953,7.621315956115723,8.781747817993164,2.3724257946014404,0.011786398477852345,2.2504167556762695,4.200277805328369,-3.303734302520752,1.6015605926513672,2.6605160236358643,3.3234546184539795,3.258920669555664,-4.551105976104736,0.49384528398513794,5.937065124511719,3.231544256210327,blues
blues.00027.wav,92.28515625,0.2887210249900818,0.29990389943122864,1391.367709556042,1494.8924390357824,2811.108001614503,0.07235897288602941,-228.22799682617188,130.35354614257812,-23.297618865966797,70.17366790771484,1.1370587348937988,7.609718322753906,0.9150070548057556,1.989320158958435,-6.161290645599365,-9.39074420928955,-2.566143274307251,-4.523860931396484,-0.26673460006713867,0.181102454662323,-1.5130575895309448,1.4609512090682983,-6.976430892944336,-8.318999290466309,4.241006374359131,0.9796815514564514,blues
blues.00028.wav,103.359375,0.275974303483963,0.3009045422077179,1115.7291159941328,1398.954703655198,2290.444483328899,0.04802843217879257,-248.96766662597656,139.0384521484375,-16.249238967895508,57.098114013671875,20.19635772705078,10.160563468933105,4.58017635345459,0.3398149013519287,-7.867882251739502,-3.466306209564209,-2.6406290531158447,-2.8440940380096436,-0.8933253884315491,-2.40165114402771,2.572721004486084,-5.873961448669434,-12.40827465057373,-7.301890850067139,-0.9324048161506653,-2.699272871017456,blues
blues.00029.wav,129.19921875,0.2804564833641052,0.33887818455696106,1649.2937714648365,2190.2483057567983,3761.42725516399,0.05292636174535604,-233.724609375,101.18360137939453,17.650270462036133,23.734355926513672,2.0793702602386475,25.94029426574707,-16.967710494995117,15.0941743850708,-22.278789520263672,4.400508403778076,-23.201637268066406,-6.046125888824463,-5.065351963043213,1.07317316532135,-5.780492305755615,-8.305594444274902,-11.386345863342285,-6.725315570831299,-10.027706146240234,-14.03526782989502,blues
blues.00030.wav,151.99908088235293,0.26301610469818115,0.40665704011917114,1379.0817422026958,2004.0008502510473,3015.831763677922,0.03937580120452786,-206.9875946044922,117.7814712524414,23.25624656677246,28.294065475463867,-1.0995970964431763,18.86493682861328,-21.953710556030273,17.85511589050293,-25.583354949951172,2.1285507678985596,-17.789052963256836,-8.015467643737793,-17.61634063720703,-8.138553619384766,-8.646156311035156,-15.538987159729004,-15.331504821777344,-9.664871215820312,-10.103309631347656,-17.835100173950195,blues
blues.00031.wav,151.99908088235293,0.25348711013793945,0.3826572597026825,1331.0739701050652,1973.6434372895212,2900.174129710478,0.04296723829334365,-221.8025360107422,110.84307098388672,18.62098503112793,30.92299461364746,3.291330337524414,22.587444305419922,-20.41830062866211,12.120993614196777,-26.347951889038086,-4.356271266937256,-26.406673431396484,-13.037723541259766,-12.652225494384766,-1.8219059705734253,-7.260096073150635,-6.660251617431641,-14.682692527770996,-11.719264030456543,-11.025215148925781,-13.387259483337402,blues
blues.00032.wav,143.5546875,0.27631717920303345,0.3015480041503906,1309.4245640139256,1882.9193674570306,2764.099952532411,0.03939318583107585,-288.8017272949219,105.89962005615234,18.79132080078125,23.688488006591797,5.705111026763916,25.54915428161621,-13.467205047607422,12.42473316192627,-11.943818092346191,1.5754987001419067,-15.636261940002441,-6.665246963500977,-11.718799591064453,-2.952338457107544,-7.380499362945557,-15.693589210510254,-10.958547592163086,-10.877395629882812,-18.504186630249023,-19.110740661621094,blues
